Country Name,Country Code,Series Name,Series Code,Year,Value
Singapore,SGP,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2019,76.63690194
Singapore,SGP,Rule of Law: Percentile Rank,RL.PER.RNK,2019,97.61904907
Singapore,SGP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,0.9
Singapore,SGP,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2019,17.07590632
Singapore,SGP,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2019,4.175420882
Singapore,SGP,Forest area (% of land area),AG.LND.FRST.ZS,2019,21.9972067
Singapore,SGP,Gini index,SI.POV.GINI,2019,
Singapore,SGP,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2019,74.749
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,83.59512195
Singapore,SGP,Regulatory Quality: Estimate,RQ.EST,2019,2.154437542
Singapore,SGP,Voice and Accountability: Estimate,VA.EST,2019,-0.206006989
Singapore,SGP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2019,5565.915193
Singapore,SGP,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2019,4.175420882
Singapore,SGP,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2019,302.4996057
Singapore,SGP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2019,104.6219879
Singapore,SGP,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2019,
Singapore,SGP,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2019,
Singapore,SGP,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,
Singapore,SGP,Government Effectiveness: Estimate,GE.EST,2019,2.231672287
Singapore,SGP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,1.480454206
Thailand,THA,Control of Corruption: Percentile Rank,CC.PER.RNK,2019,35.7142868
Thailand,THA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2019,198.2650813
Thailand,THA,Rule of Law: Percentile Rank,RL.PER.RNK,2019,56.19047546
Thailand,THA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,23.9
Thailand,THA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2019,30.38275655
Thailand,THA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2019,25.24544372
Thailand,THA,Forest area (% of land area),AG.LND.FRST.ZS,2019,38.96924974
Thailand,THA,Gini index,SI.POV.GINI,2019,34.9
Thailand,THA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2019,74.322
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,77.197
Thailand,THA,Regulatory Quality: Estimate,RQ.EST,2019,-0.021945093
Thailand,THA,Voice and Accountability: Estimate,VA.EST,2019,-0.846085668
Thailand,THA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2019,1989.812342
Thailand,THA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2019,21.83531279
Thailand,THA,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2019,-0.409610832
Thailand,THA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2019,81.72064259
Thailand,THA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2019,
Thailand,THA,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2019,0.6
Thailand,THA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,6.2
Thailand,THA,Government Effectiveness: Estimate,GE.EST,2019,0.260609537
Thailand,THA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,-0.491406113
Philippines,PHL,Control of Corruption: Percentile Rank,CC.PER.RNK,2019,30.95238113
Philippines,PHL,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2019,247.3654666
Philippines,PHL,Rule of Law: Percentile Rank,RL.PER.RNK,2019,29.52380943
Philippines,PHL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,26.9
Philippines,PHL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2019,21.5254372
Philippines,PHL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2019,20.93682632
Philippines,PHL,Forest area (% of land area),AG.LND.FRST.ZS,2019,23.99201798
Philippines,PHL,Gini index,SI.POV.GINI,2019,
Philippines,PHL,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2019,61.331
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,69.68
Philippines,PHL,Regulatory Quality: Estimate,RQ.EST,2019,0.10019961
Philippines,PHL,Voice and Accountability: Estimate,VA.EST,2019,0.005747138
Philippines,PHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2019,551.8665498
Philippines,PHL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2019,13.36899878
Philippines,PHL,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2019,42.81608633
Philippines,PHL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2019,85.3821866
Philippines,PHL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2019,
Philippines,PHL,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2019,
Philippines,PHL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,
Philippines,PHL,Government Effectiveness: Estimate,GE.EST,2019,0.059953012
Philippines,PHL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,-0.928060651
Malaysia,MYS,Control of Corruption: Percentile Rank,CC.PER.RNK,2019,60.95238113
Malaysia,MYS,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2019,296.1471416
Malaysia,MYS,Rule of Law: Percentile Rank,RL.PER.RNK,2019,67.61904907
Malaysia,MYS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,5.7
Malaysia,MYS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2019,17.81975108
Malaysia,MYS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2019,16.18119684
Malaysia,MYS,Forest area (% of land area),AG.LND.FRST.ZS,2019,58.32959976
Malaysia,MYS,Gini index,SI.POV.GINI,2019,
Malaysia,MYS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2019,69.499
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,75.9
Malaysia,MYS,Regulatory Quality: Estimate,RQ.EST,2019,0.547572374
Malaysia,MYS,Voice and Accountability: Estimate,VA.EST,2019,-0.047705479
Malaysia,MYS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2019,2878.298885
Malaysia,MYS,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2019,1.510291388
Malaysia,MYS,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2019,44.6315988
Malaysia,MYS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2019,75.32298279
Malaysia,MYS,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2019,
Malaysia,MYS,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2019,
Malaysia,MYS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,8.4
Malaysia,MYS,Government Effectiveness: Estimate,GE.EST,2019,0.967774987
Malaysia,MYS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.146480128
Viet Nam,VNM,Control of Corruption: Percentile Rank,CC.PER.RNK,2020,41.42856979
Viet Nam,VNM,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2020,1611.249423
Viet Nam,VNM,Rule of Law: Percentile Rank,RL.PER.RNK,2020,46.66666794
Viet Nam,VNM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2020,18.9
Viet Nam,VNM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2020,20.80106417
Viet Nam,VNM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2020,35.73447137
Viet Nam,VNM,Forest area (% of land area),AG.LND.FRST.ZS,2020,46.71900175
Viet Nam,VNM,Gini index,SI.POV.GINI,2020,36.8
Viet Nam,VNM,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2020,80.059
Viet Nam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,75.383
Viet Nam,VNM,Regulatory Quality: Estimate,RQ.EST,2020,-0.236916333
Viet Nam,VNM,Voice and Accountability: Estimate,VA.EST,2020,-1.376616001
Viet Nam,VNM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2020,991.2812325
Viet Nam,VNM,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2020,5.37810937
Viet Nam,VNM,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2020,51.46299369
Viet Nam,VNM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2020,93.19213895
Viet Nam,VNM,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2020,0.689964533
Viet Nam,VNM,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2020,3.7
Viet Nam,VNM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2020,4.8
Viet Nam,VNM,Government Effectiveness: Estimate,GE.EST,2020,0.193557769
Viet Nam,VNM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,-0.038989063
Indonesia,IDN,Control of Corruption: Percentile Rank,CC.PER.RNK,2020,36.66666794
Indonesia,IDN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2020,267.3321869
Indonesia,IDN,Rule of Law: Percentile Rank,RL.PER.RNK,2020,40.47618866
Indonesia,IDN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2020,21.9
Indonesia,IDN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2020,17.8814995
Indonesia,IDN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2020,15.82066223
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,2020,49.07178037
Indonesia,IDN,Gini index,SI.POV.GINI,2020,35.3
Indonesia,IDN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2020,69.644
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,68.817
Indonesia,IDN,Regulatory Quality: Estimate,RQ.EST,2020,0.216156706
Indonesia,IDN,Voice and Accountability: Estimate,VA.EST,2020,0.099300832
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2020,848.4367662
Indonesia,IDN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2020,8.48052336
Indonesia,IDN,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2020,102.5254432
Indonesia,IDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2020,96.93457791
Indonesia,IDN,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2020,0.540038466
Indonesia,IDN,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2020,26.4
Indonesia,IDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2020,9.8
Indonesia,IDN,Government Effectiveness: Estimate,GE.EST,2020,0.31706503
Indonesia,IDN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,-0.462311387
Singapore,SGP,Control of Corruption: Percentile Rank,CC.PER.RNK,2020,99.04762268
Singapore,SGP,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2020,70.24443728
Singapore,SGP,Rule of Law: Percentile Rank,RL.PER.RNK,2020,98.57142639
Singapore,SGP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2020,0.9
Singapore,SGP,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2020,13.86919559
Singapore,SGP,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2020,4.081257725
Singapore,SGP,Forest area (% of land area),AG.LND.FRST.ZS,2020,21.68523677
Singapore,SGP,Gini index,SI.POV.GINI,2020,
Singapore,SGP,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2020,74.58
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,83.54390244
Singapore,SGP,Regulatory Quality: Estimate,RQ.EST,2020,2.205299139
Singapore,SGP,Voice and Accountability: Estimate,VA.EST,2020,-0.203881621
Singapore,SGP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2020,5538.123716
Singapore,SGP,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2020,4.081257725
Singapore,SGP,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2020,285.0969879
Singapore,SGP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2020,103.1158392
Singapore,SGP,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2020,0.879125714
Singapore,SGP,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2020,
Singapore,SGP,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2020,
Singapore,SGP,Government Effectiveness: Estimate,GE.EST,2020,2.284202814
Singapore,SGP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,1.438511014
Thailand,THA,Control of Corruption: Percentile Rank,CC.PER.RNK,2020,35.23809433
Thailand,THA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2020,187.7783918
Thailand,THA,Rule of Law: Percentile Rank,RL.PER.RNK,2020,55.23809433
Thailand,THA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2020,20.9
Thailand,THA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2020,31.00720163
Thailand,THA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2020,18.80025571
Thailand,THA,Forest area (% of land area),AG.LND.FRST.ZS,2020,38.89878447
Thailand,THA,Gini index,SI.POV.GINI,2020,35
Thailand,THA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2020,74.547
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,77.331
Thailand,THA,Regulatory Quality: Estimate,RQ.EST,2020,0.063660756
Thailand,THA,Voice and Accountability: Estimate,VA.EST,2020,-0.809261918
Thailand,THA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2020,1884.350737
Thailand,THA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2020,16.16369648
Thailand,THA,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2020,4.120087819
Thailand,THA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2020,82.3668561
Thailand,THA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2020,0.609310985
Thailand,THA,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2020,0.6
Thailand,THA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2020,6.8
Thailand,THA,Government Effectiveness: Estimate,GE.EST,2020,0.201812536
Thailand,THA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,-0.578270495
Philippines,PHL,Control of Corruption: Percentile Rank,CC.PER.RNK,2020,33.33333206
Philippines,PHL,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2020,218.9535146
Philippines,PHL,Rule of Law: Percentile Rank,RL.PER.RNK,2020,28.09523773
Philippines,PHL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2020,29.1
Philippines,PHL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2020,20.28874171
Philippines,PHL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2020,21.39036902
Philippines,PHL,Forest area (% of land area),AG.LND.FRST.ZS,2020,24.10903176
Philippines,PHL,Gini index,SI.POV.GINI,2020,
Philippines,PHL,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2020,56.681
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,70.097
Philippines,PHL,Regulatory Quality: Estimate,RQ.EST,2020,0.113156676
Philippines,PHL,Voice and Accountability: Estimate,VA.EST,2020,-0.106204242
Philippines,PHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2020,518.1567758
Philippines,PHL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2020,14.32241168
Philippines,PHL,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2020,43.41963681
Philippines,PHL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2020,87.94198795
Philippines,PHL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2020,0.515962124
Philippines,PHL,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2020,
Philippines,PHL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2020,
Philippines,PHL,Government Effectiveness: Estimate,GE.EST,2020,0.067812383
Philippines,PHL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,-0.778704286
Malaysia,MYS,Control of Corruption: Percentile Rank,CC.PER.RNK,2020,60.47618866
Malaysia,MYS,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2020,293.3318121
Malaysia,MYS,Rule of Law: Percentile Rank,RL.PER.RNK,2020,68.57142639
Malaysia,MYS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2020,7
Malaysia,MYS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2020,16.19385322
Malaysia,MYS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2020,17.57107826
Malaysia,MYS,Forest area (% of land area),AG.LND.FRST.ZS,2020,58.17695937
Malaysia,MYS,Gini index,SI.POV.GINI,2020,
Malaysia,MYS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2020,69.332
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,76.057
Malaysia,MYS,Regulatory Quality: Estimate,RQ.EST,2020,0.66661346
Malaysia,MYS,Voice and Accountability: Estimate,VA.EST,2020,-0.154460147
Malaysia,MYS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2020,2722.603166
Malaysia,MYS,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2020,1.896762226
Malaysia,MYS,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2020,39.61568387
Malaysia,MYS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2020,73.24594116
Malaysia,MYS,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2020,0.61097616
Malaysia,MYS,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2020,
Malaysia,MYS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2020,
Malaysia,MYS,Government Effectiveness: Estimate,GE.EST,2020,1.022258878
Malaysia,MYS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.125864699
Viet Nam,VNM,Control of Corruption: Percentile Rank,CC.PER.RNK,2021,45.7142868
Viet Nam,VNM,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2021,1557.982842
Viet Nam,VNM,Rule of Law: Percentile Rank,RL.PER.RNK,2021,46.66666794
Viet Nam,VNM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2021,24.2
Viet Nam,VNM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2021,
Viet Nam,VNM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2021,41.1697321
Viet Nam,VNM,Forest area (% of land area),AG.LND.FRST.ZS,2021,46.96116186
Viet Nam,VNM,Gini index,SI.POV.GINI,2021,
Viet Nam,VNM,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2021,78.422
Viet Nam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2021,74.145
Viet Nam,VNM,Regulatory Quality: Estimate,RQ.EST,2021,-0.404661357
Viet Nam,VNM,Voice and Accountability: Estimate,VA.EST,2021,-1.308745623
Viet Nam,VNM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2021,962.1995249
Viet Nam,VNM,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2021,10.17220628
Viet Nam,VNM,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2021,55.51644895
Viet Nam,VNM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2021,92.76902092
Viet Nam,VNM,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2021,
Viet Nam,VNM,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2021,
Viet Nam,VNM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2021,4.4
Viet Nam,VNM,Government Effectiveness: Estimate,GE.EST,2021,0.243436113
Viet Nam,VNM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,-0.117782436
Indonesia,IDN,Control of Corruption: Percentile Rank,CC.PER.RNK,2021,36.66666794
Indonesia,IDN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2021,282.8250036
Indonesia,IDN,Rule of Law: Percentile Rank,RL.PER.RNK,2021,44.2857132
Indonesia,IDN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2021,20.2
Indonesia,IDN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2021,
Indonesia,IDN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2021,15.53003982
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,2021,48.36194487
Indonesia,IDN,Gini index,SI.POV.GINI,2021,35.5
Indonesia,IDN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2021,68.175
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2021,67.452
Indonesia,IDN,Regulatory Quality: Estimate,RQ.EST,2021,0.287561029
Indonesia,IDN,Voice and Accountability: Estimate,VA.EST,2021,0.149332702
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2021,896.8135349
Indonesia,IDN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2021,8.652376841
Indonesia,IDN,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2021,102.2959813
Indonesia,IDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2021,97.84414798
Indonesia,IDN,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2021,
Indonesia,IDN,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2021,24.2
Indonesia,IDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2021,10.1
Indonesia,IDN,Government Effectiveness: Estimate,GE.EST,2021,0.346443444
Indonesia,IDN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,-0.531449199
Singapore,SGP,Control of Corruption: Percentile Rank,CC.PER.RNK,2021,98.57142639
Singapore,SGP,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2021,75.96419386
Singapore,SGP,Rule of Law: Percentile Rank,RL.PER.RNK,2021,98.57142639
Singapore,SGP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2021,1.1
Singapore,SGP,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2021,
Singapore,SGP,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2021,4.022159928
Singapore,SGP,Forest area (% of land area),AG.LND.FRST.ZS,2021,21.43454039
Singapore,SGP,Gini index,SI.POV.GINI,2021,
Singapore,SGP,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2021,76.847
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2021,83.09268293
Singapore,SGP,Regulatory Quality: Estimate,RQ.EST,2021,2.22689867
Singapore,SGP,Voice and Accountability: Estimate,VA.EST,2021,-0.139553949
Singapore,SGP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2021,5966.327635
Singapore,SGP,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2021,4.022159928
Singapore,SGP,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2021,305.96909
Singapore,SGP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2021,102.9512744
Singapore,SGP,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2021,
Singapore,SGP,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2021,
Singapore,SGP,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2021,
Singapore,SGP,Government Effectiveness: Estimate,GE.EST,2021,2.24803853
Singapore,SGP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,1.442505479
Thailand,THA,Control of Corruption: Percentile Rank,CC.PER.RNK,2021,34.76190567
Thailand,THA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2021,180.4928868
Thailand,THA,Rule of Law: Percentile Rank,RL.PER.RNK,2021,55.23809433
